"name","lon","lat","type","location","timestamp","value"
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-03 04:00:15,29.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-03 07:56:51,90.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-03 11:54:18,22.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-03 15:59:23,98.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-03 19:54:00,36.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-03 23:53:48,41.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-04 04:01:52,77.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-04 07:54:03,72.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-04 11:54:41,28
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-04 15:57:15,55.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-04 19:59:43,78.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-04 23:56:10,61.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-05 03:53:58,87.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-05 07:53:44,75.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-05 11:57:04,58.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-05 15:53:24,52.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-05 19:56:43,97.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-05 23:55:15,70.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-06 03:57:10,84.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-06 08:01:48,81.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-06 11:53:11,2.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-06 15:54:59,91.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-06 19:53:28,93.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 00:00:42,37.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 04:02:16,74.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 07:59:16,28.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 11:52:35,31.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 15:54:40,27
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 20:02:02,6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-07 23:52:31,94.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-08 04:02:20,53.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-08 08:01:03,27.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-08 11:54:55,57.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-08 16:01:15,14
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-08 20:00:13,98
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-08 23:59:23,96.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-09 04:01:05,23.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-09 08:00:45,75.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-09 12:02:10,76.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-09 16:01:30,20.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-09 19:56:19,48.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-09 23:57:31,17.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-10 03:55:12,62
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-10 07:56:53,40.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-10 12:02:12,21
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-10 15:52:30,47.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-10 19:53:50,90.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 00:00:11,82.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 03:54:30,8.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 07:57:28,77.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 11:56:21,70.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 15:54:47,66.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 19:56:19,75.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-11 23:54:07,65.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-12 03:57:23,15.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-12 07:52:33,52.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-12 11:55:31,86.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-12 15:55:08,38.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-12 19:58:32,25.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-12 23:58:32,79.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-13 03:53:38,18.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-13 07:57:28,39.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-13 11:53:06,15.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-13 15:58:55,32.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-13 19:56:57,11.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-13 23:56:40,3.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-14 03:58:48,62.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-14 07:58:22,32.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-14 11:54:26,36.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-14 15:53:44,14.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-14 19:56:22,59.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-14 23:56:33,22.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-15 03:57:30,89
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-15 07:56:35,91.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-15 11:53:23,74
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-15 15:55:21,80.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-15 19:52:32,37.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-15 23:55:36,64.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-16 04:00:31,58.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-16 08:02:00,27.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-16 12:00:57,89
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-16 15:55:12,72.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-16 19:55:01,96.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-16 23:57:17,34.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-17 03:55:04,71.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-17 07:56:48,52.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-17 11:59:01,48.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-17 16:01:10,67.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-17 19:55:10,69.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-17 23:53:24,8.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-18 03:56:05,81.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-18 08:02:22,97
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-18 11:59:39,57.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-18 15:59:58,97.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-18 20:00:22,56
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-18 23:52:49,71
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-19 04:02:02,87.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-19 07:52:50,14.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-19 11:56:51,52.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-19 15:53:25,87
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-19 19:55:38,54
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-19 23:55:46,91.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-20 04:00:35,98.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-20 07:53:01,21
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-20 11:57:57,80.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-20 15:55:27,3.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-20 19:53:53,88
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 00:00:33,20.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 03:55:58,18.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 07:54:58,8.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 11:55:46,60
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 15:59:35,31.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 19:57:26,6.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-21 23:56:05,46
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-22 03:52:33,87.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-22 07:56:44,86.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-22 12:00:58,19.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-22 15:58:26,58.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-22 19:58:38,11.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-22 23:53:54,40.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-23 03:57:59,23.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-23 08:00:06,78.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-23 12:00:56,3.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-23 15:52:39,7.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-23 20:02:08,5.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-23 23:57:47,64
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-24 03:56:12,67.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-24 07:59:33,86.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-24 11:59:30,84
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-24 15:54:26,64.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-24 19:56:36,29.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 00:00:26,72.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 04:00:22,81.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 07:52:31,60.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 11:59:07,27.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 15:58:56,50.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 20:00:54,81
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-25 23:59:24,76.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-26 03:56:44,32.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-26 08:01:46,16.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-26 11:58:45,41.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-26 15:57:20,17.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-26 20:00:58,3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-26 23:59:48,15
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-27 03:59:58,37
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-27 07:58:18,58.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-27 11:53:15,52.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-27 15:53:06,61.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-27 20:00:15,13.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-27 23:56:24,1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-28 04:00:16,20.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-28 07:56:51,16
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-28 11:56:01,22.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-28 15:54:02,21.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-28 20:00:30,59.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-28 23:53:08,14.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-29 03:59:10,82.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-29 07:59:37,34.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-29 12:01:33,36.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-29 15:52:47,26.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-29 19:55:18,43.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-29 23:57:06,42.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-30 04:01:32,83.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-30 07:52:36,14.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-30 11:54:16,72.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-30 16:00:15,43.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-30 20:01:30,18.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-04-30 23:58:31,46.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-01 03:57:50,73.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-01 08:02:08,41.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-01 11:56:50,8.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-01 16:00:29,95.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-01 19:53:47,85.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-01 23:59:32,55.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-02 04:01:15,9.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-02 07:57:23,18.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-02 11:52:59,45
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-02 15:59:52,82.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-02 20:00:06,1.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-02 23:55:25,35.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-03 03:55:07,51.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-03 07:55:10,21.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-03 11:54:14,37.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-03 15:57:58,24.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-03 19:58:46,67.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-03 23:59:17,98.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-04 03:55:01,79.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-04 07:54:29,80.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-04 11:55:04,64.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-04 15:52:28,15
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-04 19:52:30,53
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-04 23:54:43,84.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-05 04:01:53,46.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-05 08:02:05,24.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-05 11:58:31,43.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-05 16:01:49,92.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-05 20:00:20,47.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 00:00:44,79
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 03:56:23,14.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 08:01:00,14
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 12:01:32,51.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 15:53:42,52.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 19:54:54,86
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-06 23:52:32,65.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-07 03:57:02,47.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-07 07:55:17,62
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-07 11:53:38,16.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-07 15:53:24,26.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-07 20:00:09,77.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-07 23:58:51,27.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-08 03:52:38,65.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-08 07:56:30,19
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-08 11:59:58,58.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-08 15:58:40,62.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-08 19:56:34,93.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-08 23:58:32,60.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-09 03:56:50,21
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-09 07:59:41,55.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-09 11:54:50,43.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-09 16:00:53,33.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-09 19:55:40,1.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-09 23:53:41,79.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-10 03:58:14,12.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-10 08:00:27,37.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-10 12:01:57,27.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-10 16:02:24,94
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-10 19:59:54,93.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-10 23:59:31,18.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-11 03:58:22,90.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-11 07:59:17,21.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-11 11:58:07,7.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-11 15:57:15,35.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-11 20:00:33,72.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-11 23:55:16,31.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-12 03:58:49,9.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-12 07:56:59,80.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-12 12:01:23,8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-12 15:53:08,37.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-12 20:00:24,68.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-12 23:58:23,69
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-13 03:55:04,16.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-13 07:59:39,43
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-13 11:52:57,99
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-13 16:00:42,46.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-13 19:59:36,32.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-13 23:54:04,67.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-14 03:52:44,99.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-14 07:53:52,55.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-14 12:00:49,43.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-14 15:55:58,56.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-14 19:59:58,48.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 00:02:06,81.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 03:53:34,68.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 07:58:40,75.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 11:55:15,34.7
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 15:58:15,70.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 19:56:34,46.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-15 23:57:16,76.2
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-16 03:54:24,59
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-16 07:53:07,14.4
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-16 11:55:56,16.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-16 15:56:09,75.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-16 19:54:07,38
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 00:01:49,61.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 04:01:26,33.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 07:54:43,87.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 12:02:00,89.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 15:59:10,81.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 19:58:45,26.8
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-17 23:56:17,68.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-18 03:55:58,65.6
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-18 07:55:20,35.5
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-18 11:57:17,39.1
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-18 15:54:42,23.3
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-18 19:55:47,20
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-18 23:54:24,28.9
1,37.5786916074707,55.7661607657205,"Temp","Капуста 1",2016-05-19 03:52:29,81.9
